player_id,install_date,country,device_type,acquisition_channel,campaign_name,sessions_day_1,sessions_day_7,total_playtime_minutes,levels_completed,in_app_purchases_gbp,ad_views,retained_day_1,retained_day_7,retained_day_30,churned,basic_player_segment
P01088,2026-02-07,Japan,iOS,Organic,Organic,2,8,145.1,12,0.0,11,1,1,0,1,Churned
P01089,2026-01-06,Brazil,PC,Facebook Ads,FB_Lookalike,3,8,181.1,14,0.0,16,1,1,1,0,Loyal/Engaged
P01090,2026-03-13,United States,iOS,Organic,Organic,4,7,154.6,13,0.0,12,1,1,1,0,Loyal/Engaged
P01091,2026-01-23,United States,Android,TikTok Ads,TT_Launch_Boost,3,4,142.0,10,0.0,11,1,1,0,1,Churned
P01092,2026-02-16,South Korea,Android,Organic,Organic,8,11,246.5,15,0.0,34,1,1,0,1,Churned
P01093,2026-03-31,United Kingdom,Android,Influencer Campaign,Creator_C,2,5,95.6,10,0.0,10,1,1,1,0,Loyal/Engaged
P01094,2026-02-15,Brazil,Android,Facebook Ads,FB_Interest_Gaming,0,0,22.6,6,0.0,0,0,0,0,1,Churned
P01095,2026-01-12,Brazil,Android,Facebook Ads,FB_Retargeting,9,4,136.8,12,0.0,8,1,1,0,1,Churned
P01096,2026-03-31,France,iOS,TikTok Ads,TT_Launch_Boost,0,4,113.4,8,0.0,6,0,1,1,0,New/Casual
P01097,2026-01-13,South Korea,iOS,Organic,Organic,4,0,56.9,4,0.0,0,1,0,0,1,At-Risk Early Drop-off
P01098,2026-03-03,United States,PC,Google Ads,GAds_Search,2,7,115.0,9,0.0,15,1,1,1,0,Loyal/Engaged
P01099,2026-03-23,United States,iOS,Google Ads,GAds_Search,7,2,123.0,11,0.0,1,1,1,1,0,New/Casual
P01100,2026-03-30,United Kingdom,iOS,Organic,Organic,2,1,60.6,7,0.0,3,1,0,0,1,At-Risk Early Drop-off
P01101,2026-03-01,Canada,Android,Facebook Ads,FB_Lookalike,2,5,118.4,8,0.0,11,1,1,0,1,Churned
P01102,2026-02-12,United States,iOS,App Store Search,Store_Search_Generic,11,13,326.2,21,0.0,27,1,1,1,0,Loyal/Engaged
P01103,2026-03-17,United States,PC,Facebook Ads,FB_Interest_Gaming,2,2,97.8,5,0.0,2,1,1,1,0,New/Casual
P01104,2026-03-09,India,Android,Facebook Ads,FB_Interest_Gaming,1,8,139.7,12,0.0,17,1,1,1,0,Loyal/Engaged
P01105,2026-01-05,Japan,Android,App Store Search,Store_Search_Generic,1,6,79.8,5,0.0,11,1,1,1,0,Loyal/Engaged
P01106,2026-02-06,United States,Android,Organic,Organic,8,10,206.5,15,0.0,26,1,1,1,0,Loyal/Engaged
P01107,2026-03-13,United States,iOS,Google Ads,GAds_Search,4,2,108.8,6,0.0,9,1,1,1,0,New/Casual
P01108,2026-01-31,Japan,iOS,App Store Search,Store_Search_Generic,6,9,161.7,13,1.99,22,1,1,0,1,Churned
P01109,2026-01-09,United Kingdom,Android,Organic,Organic,1,2,120.5,9,0.0,5,1,1,0,1,Churned
P01110,2026-02-20,United Kingdom,iOS,Facebook Ads,FB_Interest_Gaming,9,14,275.4,16,4.99,22,1,1,1,0,High-Value Retained
P01111,2026-01-29,United Kingdom,Android,Google Ads,GAds_Search,9,5,168.2,13,0.0,13,1,1,1,0,Loyal/Engaged
P01112,2026-03-19,Germany,PC,Google Ads,GAds_Display,4,4,98.3,6,0.0,9,1,1,1,0,New/Casual
P01113,2026-02-09,United Kingdom,Android,Facebook Ads,FB_Retargeting,6,6,167.4,13,0.0,11,1,1,0,1,Churned
P01114,2026-02-10,South Korea,iOS,App Store Search,Store_Search_Generic,2,4,70.0,5,0.0,7,1,1,1,0,New/Casual
P01115,2026-03-27,Canada,PC,Influencer Campaign,Creator_C,1,6,169.1,8,0.0,11,1,1,0,1,Churned
P01116,2026-01-11,Nigeria,Android,Organic,Organic,1,0,75.9,4,0.0,0,1,0,0,1,At-Risk Early Drop-off
P01117,2026-01-23,United States,Android,Influencer Campaign,Creator_C,10,8,235.6,14,0.0,28,1,1,0,1,Churned
P01118,2026-01-01,Nigeria,iOS,Organic,Organic,8,10,184.2,15,0.0,22,1,1,1,0,Loyal/Engaged
P01119,2026-02-15,France,PC,TikTok Ads,TT_Gameplay_Clips,1,1,60.1,7,0.0,0,1,0,0,1,At-Risk Early Drop-off
P01120,2026-01-21,Brazil,Android,Google Ads,GAds_Display,9,10,257.2,20,1.99,18,1,1,0,1,Churned
P01121,2026-03-31,Brazil,Android,Google Ads,GAds_Display,7,8,201.8,17,0.0,23,1,1,0,1,Churned
P01122,2026-02-05,Germany,Android,TikTok Ads,TT_Gameplay_Clips,6,3,93.9,6,0.0,5,1,1,1,0,New/Casual
P01123,2026-02-23,Japan,iOS,App Store Search,Store_Search_Brand,2,3,70.7,6,0.0,4,1,1,1,0,New/Casual
P01124,2026-03-28,India,Android,Facebook Ads,FB_Lookalike,5,4,111.7,7,0.0,5,1,1,1,0,New/Casual
P01125,2026-02-26,Brazil,Android,Google Ads,GAds_Display,6,10,187.9,11,0.0,31,1,1,1,0,Loyal/Engaged
P01126,2026-01-01,United Kingdom,iOS,Organic,Organic,4,4,153.2,7,0.0,6,1,1,0,1,Churned
P01127,2026-03-04,United Kingdom,Android,App Store Search,Store_Search_Brand,2,5,63.0,5,0.0,9,1,1,0,1,Churned
P01128,2026-02-23,United States,PC,App Store Search,Store_Search_Brand,7,6,179.4,9,0.0,10,1,1,0,1,Churned
P01129,2026-02-24,France,Android,Influencer Campaign,Creator_B,3,13,182.7,12,0.0,34,1,1,0,1,Churned
P01130,2026-02-09,Canada,Android,Organic,Organic,5,1,63.0,10,0.0,2,1,0,0,1,At-Risk Early Drop-off
P01131,2026-01-15,Canada,Android,Organic,Organic,2,3,36.8,3,0.0,5,1,1,0,1,Churned
P01132,2026-01-21,Japan,Android,Organic,Organic,3,3,81.3,7,4.99,6,1,1,0,1,Churned
P01133,2026-02-16,Japan,iOS,Organic,Organic,2,4,136.8,11,0.0,9,1,1,0,1,Churned
P01134,2026-03-14,Japan,iOS,TikTok Ads,TT_Launch_Boost,3,7,149.6,11,19.99,17,1,1,1,0,High-Value Retained
P01135,2026-02-22,United States,iOS,App Store Search,Store_Search_Brand,4,13,193.0,13,0.0,23,1,1,1,0,Loyal/Engaged
P01136,2026-01-09,France,Android,Google Ads,GAds_AppInstall,4,2,116.4,8,0.0,4,1,1,1,0,New/Casual
P01137,2026-03-15,United States,Android,Organic,Organic,5,2,129.8,9,4.99,4,1,1,0,1,Churned
P01138,2026-02-21,United States,Android,TikTok Ads,TT_Gameplay_Clips,2,11,185.6,10,0.0,18,1,1,1,0,Loyal/Engaged
P01139,2026-02-26,United States,iOS,Organic,Organic,18,18,445.9,28,0.0,31,1,1,1,0,Loyal/Engaged
P01140,2026-01-26,United States,Android,Organic,Organic,5,6,167.5,8,0.0,14,1,1,0,1,Churned
P01141,2026-02-10,Canada,iOS,Organic,Organic,7,8,204.1,15,9.99,15,1,1,1,0,High-Value Retained
P01142,2026-02-04,India,Android,Organic,Organic,4,7,130.9,6,0.0,8,1,1,1,0,Loyal/Engaged
P01143,2026-03-04,United Kingdom,Android,Influencer Campaign,Creator_B,5,6,162.7,13,1.99,4,1,1,0,1,Churned
P01144,2026-01-25,Brazil,iOS,App Store Search,Store_Search_Generic,8,2,128.4,8,0.0,4,1,1,0,1,Churned
P01145,2026-03-31,Germany,iOS,TikTok Ads,TT_Launch_Boost,3,0,72.0,4,0.0,0,1,0,1,0,At-Risk Early Drop-off
P01146,2026-03-16,United States,Android,TikTok Ads,TT_Retention_Test,2,2,57.9,6,0.0,4,1,1,1,0,New/Casual
P01147,2026-02-07,Nigeria,Android,Influencer Campaign,Creator_C,4,8,166.2,13,0.0,24,1,1,1,0,Loyal/Engaged
P01148,2026-01-02,United States,iOS,Organic,Organic,4,1,58.6,4,0.0,2,1,0,0,1,At-Risk Early Drop-off
P01149,2026-01-07,Germany,PC,Organic,Organic,6,10,149.3,12,0.0,17,1,1,0,1,Churned
P01150,2026-03-23,Canada,Android,Influencer Campaign,Creator_B,1,0,68.0,1,0.0,0,1,0,0,1,At-Risk Early Drop-off
P01151,2026-02-03,United Kingdom,PC,Organic,Organic,5,10,157.4,8,0.0,28,1,1,1,0,Loyal/Engaged
P01152,2026-01-17,United Kingdom,Android,Google Ads,GAds_AppInstall,7,11,225.7,17,0.0,17,1,1,1,0,Loyal/Engaged
P01153,2026-02-12,Germany,Android,Google Ads,GAds_AppInstall,15,17,367.3,22,0.0,31,1,1,1,0,Loyal/Engaged
P01154,2026-02-28,Japan,Android,TikTok Ads,TT_Gameplay_Clips,3,2,91.2,3,0.0,1,1,1,0,1,Churned
P01155,2026-02-20,United States,Android,TikTok Ads,TT_Gameplay_Clips,2,6,115.9,7,0.0,17,1,1,0,1,Churned
P01156,2026-02-23,Brazil,Android,Facebook Ads,FB_Lookalike,5,13,237.8,13,0.0,31,1,1,1,0,Loyal/Engaged
P01157,2026-01-24,France,iOS,Organic,Organic,12,16,334.8,20,1.99,32,1,1,1,0,High-Value Retained
P01158,2026-01-25,Japan,Android,Organic,Organic,4,9,193.4,12,0.0,24,1,1,1,0,Loyal/Engaged
P01159,2026-03-12,India,iOS,Facebook Ads,FB_Lookalike,6,3,162.3,11,0.0,2,1,1,0,1,Churned
P01160,2026-02-21,Germany,iOS,Google Ads,GAds_AppInstall,10,13,276.9,17,0.0,18,1,1,1,0,Loyal/Engaged
P01161,2026-03-11,France,iOS,Organic,Organic,20,18,412.6,28,9.99,40,1,1,1,0,High-Value Retained
P01162,2026-03-29,Japan,iOS,Influencer Campaign,Creator_C,6,8,156.3,12,0.0,22,1,1,1,0,Loyal/Engaged
P01163,2026-02-02,Canada,PC,TikTok Ads,TT_Launch_Boost,4,3,113.9,9,0.0,6,1,1,1,0,New/Casual
P01164,2026-02-18,United States,iOS,Influencer Campaign,Creator_A,3,1,87.7,9,1.99,4,1,0,0,1,At-Risk Early Drop-off
P01165,2026-01-29,United Kingdom,Android,Influencer Campaign,Creator_C,2,1,58.2,4,0.0,5,1,0,0,1,At-Risk Early Drop-off
P01166,2026-03-04,India,Android,Google Ads,GAds_Search,4,4,128.6,7,19.99,10,1,1,0,1,Churned
P01167,2026-01-22,India,Android,Google Ads,GAds_AppInstall,4,5,119.7,11,0.0,10,1,1,1,0,Loyal/Engaged
P01168,2026-01-26,United Kingdom,iOS,App Store Search,Store_Search_Generic,5,5,151.8,11,0.0,9,1,1,0,1,Churned
P01169,2026-01-28,Germany,Android,Organic,Organic,4,10,209.8,14,0.0,19,1,1,1,0,Loyal/Engaged
P01170,2026-03-26,Nigeria,Android,Facebook Ads,FB_Lookalike,2,4,121.5,7,0.0,12,1,1,0,1,Churned
P01171,2026-02-18,United Kingdom,Android,Organic,Organic,5,24,365.9,21,4.99,62,1,1,1,0,High-Value Retained
P01172,2026-03-12,South Korea,Android,TikTok Ads,TT_Launch_Boost,4,0,41.0,6,1.99,0,1,0,0,1,At-Risk Early Drop-off
P01173,2026-03-22,United States,PC,TikTok Ads,TT_Gameplay_Clips,1,2,51.7,7,1.99,3,1,1,0,1,Churned
P01174,2026-03-25,United Kingdom,Android,App Store Search,Store_Search_Brand,5,9,197.9,15,4.99,13,1,1,0,1,Churned
P01175,2026-02-18,Germany,iOS,App Store Search,Store_Search_Brand,8,15,340.2,22,9.99,32,1,1,0,1,Churned
P01176,2026-01-20,Brazil,Android,Organic,Organic,4,7,142.5,11,0.0,18,1,1,0,1,Churned
P01177,2026-03-27,United Kingdom,iOS,Organic,Organic,1,4,102.4,8,0.0,7,1,1,0,1,Churned
P01178,2026-03-04,France,Android,Facebook Ads,FB_Lookalike,4,5,113.1,8,0.0,13,1,1,1,0,Loyal/Engaged
P01179,2026-03-02,Germany,iOS,TikTok Ads,TT_Gameplay_Clips,1,3,54.7,7,0.0,10,1,1,0,1,Churned
P01180,2026-02-18,United Kingdom,iOS,Organic,Organic,4,2,74.1,5,0.0,4,1,1,0,1,Churned
P01181,2026-03-12,United Kingdom,Android,Facebook Ads,FB_Interest_Gaming,7,3,74.9,7,0.0,6,1,1,0,1,Churned
P01182,2026-01-01,Germany,Android,Google Ads,GAds_AppInstall,4,1,112.8,7,0.0,5,1,1,0,1,Churned
P01183,2026-01-13,United States,iOS,App Store Search,Store_Search_Brand,4,1,23.2,2,0.0,2,1,0,0,1,At-Risk Early Drop-off
P01184,2026-03-28,Japan,Android,Organic,Organic,1,7,120.4,8,0.0,23,1,1,1,0,Loyal/Engaged
P01185,2026-02-20,India,Android,TikTok Ads,TT_Gameplay_Clips,5,5,105.5,6,0.0,9,1,1,0,1,Churned
P01186,2026-02-25,South Korea,iOS,Google Ads,GAds_Search,0,2,36.9,6,1.99,2,0,1,0,1,Churned
P01187,2026-03-24,United States,Android,Influencer Campaign,Creator_B,4,4,149.4,8,0.0,7,1,1,0,1,Churned
P01188,2026-03-03,South Korea,iOS,Google Ads,GAds_Search,6,10,208.0,14,4.99,19,1,1,0,1,Churned
P01189,2026-02-01,Canada,Android,Google Ads,GAds_Search,0,4,58.9,6,0.0,7,0,1,1,0,New/Casual
P01190,2026-01-30,United States,Android,Organic,Organic,12,13,272.3,14,0.0,25,1,1,1,0,Loyal/Engaged
P01191,2026-01-29,United Kingdom,iOS,Influencer Campaign,Creator_A,5,2,79.9,6,0.0,10,1,1,1,0,New/Casual
P01192,2026-02-18,United Kingdom,Android,TikTok Ads,TT_Retention_Test,2,2,73.9,7,0.0,5,1,1,0,1,Churned
P01193,2026-02-14,France,iOS,Organic,Organic,4,4,119.3,9,0.0,11,1,1,0,1,Churned
P01194,2026-01-30,Nigeria,Android,Facebook Ads,FB_Interest_Gaming,5,5,182.4,12,0.0,14,1,1,1,0,Loyal/Engaged
P01195,2026-01-16,United States,Android,Organic,Organic,7,11,175.1,13,0.0,19,1,1,1,0,Loyal/Engaged
P01196,2026-02-09,Germany,Android,Organic,Organic,1,1,54.1,5,0.0,2,1,0,0,1,At-Risk Early Drop-off
P01197,2026-01-19,United States,iOS,Influencer Campaign,Creator_A,3,2,75.1,6,0.0,4,1,1,0,1,Churned
P01198,2026-01-18,Germany,iOS,Google Ads,GAds_AppInstall,4,10,210.7,14,1.99,20,1,1,1,0,High-Value Retained
P01199,2026-01-01,United States,iOS,Facebook Ads,FB_Retargeting,10,6,195.9,15,0.0,13,1,1,0,1,Churned
P01200,2026-03-19,India,iOS,TikTok Ads,TT_Launch_Boost,4,2,105.8,7,0.0,5,1,1,0,1,Churned
